Key	Press_Time	Relase_Time	Daylight	
function_key	2021-09-08 16:21:24.030571	2021-09-08 16:21:24.136032	Evening
tab	2021-09-08 16:25:59.105138	2021-09-08 16:25:59.281933	Evening
alt_l	2021-09-08 16:25:58.960614	2021-09-08 16:25:59.336155	Evening
tab	2021-09-08 16:26:02.384266	2021-09-08 16:26:02.552233	Evening
alt_l	2021-09-08 16:26:02.148931	2021-09-08 16:26:02.590310	Evening
tab	2021-09-08 16:26:03.719803	2021-09-08 16:26:03.899480	Evening
alt_l	2021-09-08 16:26:03.452242	2021-09-08 16:26:03.926822	Evening
tab	2021-09-08 16:26:29.080050	2021-09-08 16:26:29.291949	Evening
tab	2021-09-08 16:26:32.312265	2021-09-08 16:26:32.495844	Evening
alt_l	2021-09-08 16:26:24.630137	2021-09-08 16:26:32.714580	Evening
backspace	2021-09-08 16:26:38.401719	2021-09-08 16:26:38.469123	Evening
backspace	2021-09-08 16:26:38.582370	2021-09-08 16:26:38.630217	Evening
backspace	2021-09-08 16:26:38.812825	2021-09-08 16:26:38.883167	Evening
backspace	2021-09-08 16:26:38.960276	2021-09-08 16:26:39.037418	Evening
backspace	2021-09-08 16:26:39.121400	2021-09-08 16:26:39.180964	Evening
backspace	2021-09-08 16:26:39.269867	2021-09-08 16:26:39.322556	Evening
$	2021-09-08 16:26:39.741474	2021-09-08 16:26:39.888928	Evening
shift	2021-09-08 16:26:39.588165	2021-09-08 16:26:39.934827	Evening
$	2021-09-08 16:26:40.229725	2021-09-08 16:26:40.291245	Evening
$	2021-09-08 16:26:40.593961	2021-09-08 16:26:40.676964	Evening
$	2021-09-08 16:26:40.766835	2021-09-08 16:26:40.857616	Evening
$	2021-09-08 16:26:40.906440	2021-09-08 16:26:40.982611	Evening
space	2021-09-08 16:26:41.548001	2021-09-08 16:26:41.653463	Evening
$	2021-09-08 16:26:42.358515	2021-09-08 16:26:42.359474	Evening
cmd	2021-09-08 16:26:42.325298	2021-09-08 16:26:42.359474	Evening
$	2021-09-08 16:26:44.039053	2021-09-08 16:26:44.039053	Evening
ctrl_l	2021-09-08 16:26:44.032226	2021-09-08 16:26:44.075208	Evening
$	2021-09-08 16:26:45.444235	2021-09-08 16:26:45.579969	Evening
ctrl_l	2021-09-08 16:26:45.268467	2021-09-08 16:26:45.610241	Evening
alt_l	2021-09-08 16:26:45.957873	2021-09-08 16:26:46.358799	Evening
tab	2021-09-08 16:26:46.123880	2021-09-08 16:26:46.362704	Evening
tab	2021-09-08 16:26:48.260040	2021-09-08 16:26:48.422147	Evening
alt_l	2021-09-08 16:26:48.148719	2021-09-08 16:26:48.431907	Evening
tab	2021-09-08 16:26:50.911239	2021-09-08 16:26:51.152436	Evening
tab	2021-09-08 16:26:51.868217	2021-09-08 16:26:51.992260	Evening
alt_l	2021-09-08 16:26:50.787223	2021-09-08 16:26:52.333025	Evening
tab	2021-09-08 16:27:21.018687	2021-09-08 16:27:21.203259	Evening
tab	2021-09-08 16:27:22.046941	2021-09-08 16:27:22.207087	Evening
alt_l	2021-09-08 16:27:20.818503	2021-09-08 16:27:22.302786	Evening
$	2021-09-08 16:27:25.061400	2021-09-08 16:27:25.189319	Evening
$	2021-09-08 16:27:25.604366	2021-09-08 16:27:25.764481	Evening
$	2021-09-08 16:27:25.898257	2021-09-08 16:27:26.076958	Evening
$	2021-09-08 16:27:26.075981	2021-09-08 16:27:26.216598	Evening
space	2021-09-08 16:27:26.414827	2021-09-08 16:27:26.513455	Evening
$	2021-09-08 16:27:26.961665	2021-09-08 16:27:27.047600	Evening
$	2021-09-08 16:27:27.341527	2021-09-08 16:27:27.430388	Evening
$	2021-09-08 16:27:27.522187	2021-09-08 16:27:27.606157	Evening
$	2021-09-08 16:27:27.772174	2021-09-08 16:27:27.851258	Evening
$	2021-09-08 16:27:27.918639	2021-09-08 16:27:28.027027	Evening
space	2021-09-08 16:27:28.187224	2021-09-08 16:27:28.270176	Evening
$	2021-09-08 16:27:28.758464	2021-09-08 16:27:28.917629	Evening
$	2021-09-08 16:27:29.060165	2021-09-08 16:27:29.184193	Evening
$	2021-09-08 16:27:29.540604	2021-09-08 16:27:29.624582	Evening
$	2021-09-08 16:27:29.678290	2021-09-08 16:27:29.814021	Evening
$	2021-09-08 16:27:30.066937	2021-09-08 16:27:30.203647	Evening
$	2021-09-08 16:27:30.271023	2021-09-08 16:27:30.342309	Evening
arrow_key	2021-09-08 16:27:31.849047	2021-09-08 16:27:31.991620	Evening
arrow_key	2021-09-08 16:27:32.460338	2021-09-08 16:27:32.608765	Evening
enter	2021-09-08 16:27:33.197594	2021-09-08 16:27:33.303086	Evening
backspace	2021-09-08 16:27:48.843078	2021-09-08 16:27:48.949531	Evening
backspace	2021-09-08 16:27:52.647527	2021-09-08 16:27:53.790059	Evening
$	2021-09-08 16:27:54.230427	2021-09-08 16:27:54.302688	Evening
$	2021-09-08 16:27:54.504828	2021-09-08 16:27:54.596616	Evening
$	2021-09-08 16:27:54.675719	2021-09-08 16:27:54.780203	Evening
$	2021-09-08 16:27:54.884702	2021-09-08 16:27:54.976474	Evening
$	2021-09-08 16:27:55.092679	2021-09-08 16:27:55.187401	Evening
space	2021-09-08 16:27:55.254777	2021-09-08 16:27:55.351452	Evening
$	2021-09-08 16:27:55.588743	2021-09-08 16:27:55.772322	Evening
$	2021-09-08 16:27:55.773299	2021-09-08 16:27:55.865134	Evening
$	2021-09-08 16:27:56.124839	2021-09-08 16:27:56.189287	Evening
$	2021-09-08 16:27:56.262527	2021-09-08 16:27:56.386540	Evening
$	2021-09-08 16:27:56.713671	2021-09-08 16:27:56.852330	Evening
$	2021-09-08 16:27:56.964627	2021-09-08 16:27:57.035912	Evening
space	2021-09-08 16:27:57.394290	2021-09-08 16:27:57.472407	Evening
$	2021-09-08 16:27:59.092423	2021-09-08 16:27:59.235037	Evening
$	2021-09-08 16:27:59.652933	2021-09-08 16:27:59.826751	Evening
$	2021-09-08 16:27:59.893154	2021-09-08 16:28:00.181219	Evening
$	2021-09-08 16:28:00.094322	2021-09-08 16:28:00.271105	Evening
space	2021-09-08 16:28:00.748569	2021-09-08 16:28:00.844291	Evening
backspace	2021-09-08 16:28:02.797264	2021-09-08 16:28:02.933974	Evening
backspace	2021-09-08 16:28:03.182980	2021-09-08 16:28:03.348984	Evening
backspace	2021-09-08 16:28:03.601898	2021-09-08 16:28:03.749353	Evening
backspace	2021-09-08 16:28:06.721855	2021-09-08 16:28:06.862431	Evening
backspace	2021-09-08 16:28:07.220807	2021-09-08 16:28:07.350728	Evening
$	2021-09-08 16:28:08.692396	2021-09-08 16:28:08.935556	Evening
$	2021-09-08 16:28:08.938502	2021-09-08 16:28:09.070344	Evening
$	2021-09-08 16:28:09.021476	2021-09-08 16:28:09.191420	Evening
$	2021-09-08 16:28:09.611280	2021-09-08 16:28:09.784121	Evening
space	2021-09-08 16:28:10.063409	2021-09-08 16:28:10.211826	Evening
$	2021-09-08 16:28:10.752810	2021-09-08 16:28:10.842647	Evening
$	2021-09-08 16:28:11.038922	2021-09-08 16:28:11.118020	Evening
$	2021-09-08 16:28:11.232272	2021-09-08 16:28:11.333827	Evening
$	2021-09-08 16:28:11.408051	2021-09-08 16:28:11.502760	Evening
$	2021-09-08 16:28:11.585766	2021-09-08 16:28:11.676622	Evening
space	2021-09-08 16:28:11.798645	2021-09-08 16:28:11.874806	Evening
$	2021-09-08 16:28:12.422624	2021-09-08 16:28:12.499795	Evening
$	2021-09-08 16:28:12.685305	2021-09-08 16:28:12.768303	Evening
$	2021-09-08 16:28:12.835693	2021-09-08 16:28:12.965563	Evening
$	2021-09-08 16:28:13.063222	2021-09-08 16:28:13.146209	Evening
enter	2021-09-08 16:28:13.576847	2021-09-08 16:28:13.716487	Evening
$	2021-09-08 16:29:09.309608	2021-09-08 16:29:09.452177	Evening
ctrl_l	2021-09-08 16:29:09.121143	2021-09-08 16:29:09.465848	Evening
tab	2021-09-08 16:29:10.009760	2021-09-08 16:29:10.197248	Evening
alt_l	2021-09-08 16:29:09.796881	2021-09-08 16:29:11.412015	Evening
tab	2021-09-08 16:29:18.454531	2021-09-08 16:29:18.626080	Evening
alt_l	2021-09-08 16:29:18.204545	2021-09-08 16:29:19.394594	Evening
tab	2021-09-08 16:29:22.971503	2021-09-08 16:29:23.148253	Evening
alt_l	2021-09-08 16:29:22.742025	2021-09-08 16:29:23.149230	Evening
tab	2021-09-08 16:29:23.860119	2021-09-08 16:29:24.035890	Evening
alt_l	2021-09-08 16:29:23.564238	2021-09-08 16:29:24.157964	Evening
tab	2021-09-08 16:29:25.159844	2021-09-08 16:29:25.351236	Evening
tab	2021-09-08 16:29:25.750625	2021-09-08 16:29:25.905887	Evening
tab	2021-09-08 16:29:26.037714	2021-09-08 16:29:26.161728	Evening
alt_l	2021-09-08 16:29:24.495820	2021-09-08 16:29:26.225202	Evening
tab	2021-09-08 16:29:30.638984	2021-09-08 16:29:30.638984	Evening
tab	2021-09-08 16:29:31.159492	2021-09-08 16:29:31.259059	Evening
tab	2021-09-08 16:29:31.414322	2021-09-08 16:29:31.504160	Evening
alt_l	2021-09-08 16:29:30.156592	2021-09-08 16:29:31.563726	Evening
tab	2021-09-08 16:29:32.587101	2021-09-08 16:29:32.763847	Evening
alt_l	2021-09-08 16:29:32.220911	2021-09-08 16:29:32.770693	Evening
$	2021-09-08 16:30:06.963814	2021-09-08 16:30:06.972597	Evening
cmd	2021-09-08 16:30:06.962843	2021-09-08 16:30:06.973573	Evening
$	2021-09-08 16:30:08.275245	2021-09-08 16:30:08.275245	Evening
ctrl_l	2021-09-08 16:30:08.239114	2021-09-08 16:30:08.307471	Evening
$	2021-09-08 16:30:56.974277	2021-09-08 16:30:57.080714	Evening
shift	2021-09-08 16:30:56.255571	2021-09-08 16:30:57.080714	Evening
$	2021-09-08 16:30:57.429325	2021-09-08 16:30:57.523069	Evening
$	2021-09-08 16:30:57.611932	2021-09-08 16:30:57.753523	Evening
$	2021-09-08 16:31:04.890806	2021-09-08 16:31:05.013802	Evening
$	2021-09-08 16:31:05.651455	2021-09-08 16:31:05.787189	Evening
$	2021-09-08 16:31:05.787189	2021-09-08 16:31:06.024478	Evening
$	2021-09-08 16:31:06.025455	2021-09-08 16:31:06.191459	Evening
shift	2021-09-08 16:31:36.741262	2021-09-08 16:31:37.094755	Evening
$	2021-09-08 16:31:37.391610	2021-09-08 16:31:37.564452	Evening
$	2021-09-08 16:31:37.545901	2021-09-08 16:31:37.723621	Evening
$	2021-09-08 16:31:38.124962	2021-09-08 16:31:38.224565	Evening
$	2021-09-08 16:31:39.140523	2021-09-08 16:31:39.211806	Evening
$	2021-09-08 16:31:39.300668	2021-09-08 16:31:39.401248	Evening
$	2021-09-08 16:31:39.725492	2021-09-08 16:31:39.796733	Evening
$	2021-09-08 16:31:40.349429	2021-09-08 16:31:40.438292	Evening
$	2021-09-08 16:31:41.029075	2021-09-08 16:31:41.106218	Evening
$	2021-09-08 16:31:41.160902	2021-09-08 16:31:41.372805	Evening
$	2021-09-08 16:31:41.574938	2021-09-08 16:31:41.711647	Evening
enter	2021-09-08 16:31:42.407891	2021-09-08 16:31:42.494801	Evening
$	2021-09-08 16:31:49.713089	2021-09-08 16:31:49.845893	Evening
$	2021-09-08 16:31:50.501123	2021-09-08 16:31:50.567525	Evening
$	2021-09-08 16:31:50.710094	2021-09-08 16:31:50.781383	Evening
$	2021-09-08 16:31:52.327180	2021-09-08 16:31:52.467794	Evening
$	2021-09-08 16:31:52.626965	2021-09-08 16:31:52.774415	Evening
$	2021-09-08 16:31:53.315435	2021-09-08 16:31:53.456012	Evening
$	2021-09-08 16:31:53.568344	2021-09-08 16:31:53.640570	Evening
$	2021-09-08 16:31:54.524304	2021-09-08 16:31:54.613165	Evening
$	2021-09-08 16:31:55.403155	2021-09-08 16:31:55.503732	Evening
$	2021-09-08 16:31:55.610211	2021-09-08 16:31:55.709774	Evening
$	2021-09-08 16:31:56.214626	2021-09-08 16:31:56.338640	Evening
$	2021-09-08 16:31:56.437268	2021-09-08 16:31:56.497826	Evening
$	2021-09-08 16:31:57.187221	2021-09-08 16:31:57.252644	Evening
$	2021-09-08 16:31:57.694999	2021-09-08 16:31:57.765308	Evening
$	2021-09-08 16:31:57.837568	2021-09-08 16:31:58.050446	Evening
$	2021-09-08 16:31:58.110011	2021-09-08 16:31:58.223285	Evening
enter	2021-09-08 16:31:58.860001	2021-09-08 16:31:58.942967	Evening
$	2021-09-08 16:32:06.066533	2021-09-08 16:32:06.180783	Evening
$	2021-09-08 16:32:06.794029	2021-09-08 16:32:06.877028	Evening
$	2021-09-08 16:32:07.997075	2021-09-08 16:32:08.085936	Evening
$	2021-09-08 16:32:10.315332	2021-09-08 16:32:10.410057	Evening
$	2021-09-08 16:32:11.652113	2021-09-08 16:32:11.781987	Evening
$	2021-09-08 16:32:12.348357	2021-09-08 16:32:12.489950	Evening
$	2021-09-08 16:32:13.464497	2021-09-08 16:32:13.573865	Evening
$	2021-09-08 16:32:13.837520	2021-09-08 16:32:13.938100	Evening
$	2021-09-08 16:32:15.704588	2021-09-08 16:32:15.770990	Evening
$	2021-09-08 16:32:16.355915	2021-09-08 16:32:16.420364	Evening
$	2021-09-08 16:32:16.528755	2021-09-08 16:32:16.739678	Evening
$	2021-09-08 16:32:16.781704	2021-09-08 16:32:16.946696	Evening
enter	2021-09-08 16:32:18.202476	2021-09-08 16:32:18.283528	Evening
$	2021-09-08 16:32:24.114207	2021-09-08 16:32:24.268494	Evening
$	2021-09-08 16:32:24.867089	2021-09-08 16:32:24.950092	Evening
$	2021-09-08 16:32:27.599335	2021-09-08 16:32:27.737022	Evening
$	2021-09-08 16:32:29.718342	2021-09-08 16:32:29.825756	Evening
$	2021-09-08 16:32:30.149952	2021-09-08 16:32:30.268157	Evening
$	2021-09-08 16:32:31.225080	2021-09-08 16:32:31.341285	Evening
$	2021-09-08 16:32:32.353916	2021-09-08 16:32:32.436916	Evening
$	2021-09-08 16:32:32.534565	2021-09-08 16:32:32.745490	Evening
$	2021-09-08 16:32:32.793338	2021-09-08 16:32:32.933955	Evening
$	2021-09-08 16:32:33.922173	2021-09-08 16:32:33.983694	Evening
$	2021-09-08 16:32:34.639901	2021-09-08 16:32:34.723879	Evening
$	2021-09-08 16:32:34.824492	2021-09-08 16:32:35.042217	Evening
$	2021-09-08 16:32:35.029536	2021-09-08 16:32:35.149632	Evening
enter	2021-09-08 16:32:36.301902	2021-09-08 16:32:36.390767	Evening
$	2021-09-08 16:32:42.857149	2021-09-08 16:32:42.957777	Evening
$	2021-09-08 16:32:43.116896	2021-09-08 16:32:43.271183	Evening
$	2021-09-08 16:32:43.859037	2021-09-08 16:32:43.991840	Evening
$	2021-09-08 16:32:45.084544	2021-09-08 16:32:45.189030	Evening
$	2021-09-08 16:32:46.516093	2021-09-08 16:32:46.675308	Evening
$	2021-09-08 16:32:47.326616	2021-09-08 16:32:47.409637	Evening
$	2021-09-08 16:32:47.697657	2021-09-08 16:32:47.920341	Evening
$	2021-09-08 16:32:47.921277	2021-09-08 16:32:48.058024	Evening
$	2021-09-08 16:32:49.173196	2021-09-08 16:32:49.237600	Evening
$	2021-09-08 16:32:49.742451	2021-09-08 16:32:49.825467	Evening
$	2021-09-08 16:32:49.909432	2021-09-08 16:32:50.087154	Evening
$	2021-09-08 16:32:50.159414	2021-09-08 16:32:50.236558	Evening
enter	2021-09-08 16:32:50.407446	2021-09-08 16:32:50.509978	Evening
tab	2021-09-08 16:32:51.783336	2021-09-08 16:32:52.045039	Evening
$	2021-09-08 16:32:52.046991	2021-09-08 16:32:52.112414	Evening
cmd	2021-09-08 16:32:52.045039	2021-09-08 16:32:52.113392	Evening
alt_l	2021-09-08 16:32:51.646668	2021-09-08 16:32:52.904358	Evening
$	2021-09-08 16:33:21.846840	2021-09-08 16:33:21.996246	Evening
ctrl_l	2021-09-08 16:33:18.446666	2021-09-08 16:33:22.039210	Evening
$	2021-09-08 16:33:25.647425	2021-09-08 16:33:25.765538	Evening
ctrl_l	2021-09-08 16:33:25.348568	2021-09-08 16:33:25.809477	Evening
tab	2021-09-08 16:33:40.331009	2021-09-08 16:33:40.524368	Evening
alt_l	2021-09-08 16:33:40.135707	2021-09-08 16:33:40.558533	Evening
tab	2021-09-08 16:33:41.624873	2021-09-08 16:33:41.880852	Evening
alt_l	2021-09-08 16:33:41.447148	2021-09-08 16:33:41.891595	Evening
tab	2021-09-08 16:34:12.099630	2021-09-08 16:34:12.302734	Evening
alt_l	2021-09-08 16:34:11.799833	2021-09-08 16:34:12.303709	Evening
$	2021-09-08 16:34:41.377043	2021-09-08 16:34:41.667063	Evening
ctrl_l	2021-09-08 16:34:41.134889	2021-09-08 16:34:41.947317	Evening
backspace	2021-09-08 16:34:44.233307	2021-09-08 16:34:44.319236	Evening
backspace	2021-09-08 16:34:44.596564	2021-09-08 16:34:44.638554	Evening
enter	2021-09-08 16:34:46.021276	2021-09-08 16:34:46.062289	Evening
arrow_key	2021-09-08 16:34:50.505368	2021-09-08 16:34:50.560051	Evening
arrow_key	2021-09-08 16:34:50.642078	2021-09-08 16:34:50.749489	Evening
backspace	2021-09-08 16:34:51.498466	2021-09-08 16:34:52.127330	Evening
backspace	2021-09-08 16:34:52.406609	2021-09-08 16:34:52.487661	Evening
backspace	2021-09-08 16:34:52.654642	2021-09-08 16:34:52.768890	Evening
$	2021-09-08 16:34:54.808800	2021-09-08 16:34:54.967969	Evening
ctrl_l	2021-09-08 16:34:54.549050	2021-09-08 16:34:55.021677	Evening
arrow_key	2021-09-08 16:34:55.567540	2021-09-08 16:34:57.214897	Evening
backspace	2021-09-08 16:34:58.097652	2021-09-08 16:34:58.207020	Evening
$	2021-09-08 16:34:59.109307	2021-09-08 16:34:59.175709	Evening
$	2021-09-08 16:34:59.265547	2021-09-08 16:34:59.332924	Evening
$	2021-09-08 16:35:00.669756	2021-09-08 16:35:00.864076	Evening
ctrl_l	2021-09-08 16:34:59.894411	2021-09-08 16:35:00.912902	Evening
tab	2021-09-08 16:35:03.073896	2021-09-08 16:35:03.279940	Evening
tab	2021-09-08 16:35:04.168569	2021-09-08 16:35:04.340417	Evening
tab	2021-09-08 16:35:04.991741	2021-09-08 16:35:05.138217	Evening
alt_l	2021-09-08 16:35:02.760438	2021-09-08 16:35:05.252468	Evening
function_key	2021-09-08 16:35:06.254358	2021-09-08 16:35:06.358841	Evening
tab	2021-09-08 16:35:10.411319	2021-09-08 16:35:10.412294	Evening
alt_l	2021-09-08 16:35:10.092977	2021-09-08 16:35:10.476743	Evening
tab	2021-09-08 16:35:15.552590	2021-09-08 16:35:15.971510	Evening
alt_l	2021-09-08 16:35:15.407139	2021-09-08 16:35:16.467571	Evening
$	2021-09-08 16:39:23.566468	2021-09-08 16:39:23.762745	Evening
ctrl_l	2021-09-08 16:39:22.999119	2021-09-08 16:39:23.837934	Evening
$	2021-09-08 16:39:26.137591	2021-09-08 16:39:26.319255	Evening
ctrl_l	2021-09-08 16:39:25.855384	2021-09-08 16:39:26.320199	Evening
alt_l	2021-09-08 16:39:32.908642	2021-09-08 16:39:33.328539	Evening
tab	2021-09-08 16:39:33.120543	2021-09-08 16:39:33.394944	Evening
$	2021-09-08 16:39:40.451132	2021-09-08 16:39:40.640571	Evening
ctrl_l	2021-09-08 16:39:40.161109	2021-09-08 16:39:40.694277	Evening
tab	2021-09-08 16:39:41.438373	2021-09-08 16:39:41.634647	Evening
alt_l	2021-09-08 16:39:41.303650	2021-09-08 16:39:41.635624	Evening
tab	2021-09-08 16:39:43.949942	2021-09-08 16:39:43.966531	Evening
alt_l	2021-09-08 16:39:43.598394	2021-09-08 16:39:44.023167	Evening
tab	2021-09-08 16:41:01.136393	2021-09-08 16:41:01.328765	Evening
alt_l	2021-09-08 16:41:00.814183	2021-09-08 16:41:02.297500	Evening
tab	2021-09-08 16:41:03.150916	2021-09-08 16:41:03.322790	Evening
alt_l	2021-09-08 16:41:02.930227	2021-09-08 16:41:03.424336	Evening
$	2021-09-08 16:41:08.524427	2021-09-08 16:41:08.645525	Evening
ctrl_l	2021-09-08 16:41:07.803770	2021-09-08 16:41:08.878910	Evening
$	2021-09-08 16:41:16.406745	2021-09-08 16:41:16.595220	Evening
ctrl_l	2021-09-08 16:41:16.048360	2021-09-08 16:41:16.639144	Evening
alt_l	2021-09-08 16:41:26.250883	2021-09-08 16:41:26.502771	Evening
tab	2021-09-08 16:41:26.333835	2021-09-08 16:41:26.538900	Evening
tab	2021-09-08 16:41:41.361203	2021-09-08 16:41:41.535013	Evening
alt_l	2021-09-08 16:41:41.039925	2021-09-08 16:41:42.283986	Evening
tab	2021-09-08 16:41:47.051261	2021-09-08 16:41:47.232889	Evening
alt_l	2021-09-08 16:41:46.688001	2021-09-08 16:41:47.346160	Evening
$	2021-09-08 16:41:51.030545	2021-09-08 16:41:51.213101	Evening
ctrl_l	2021-09-08 16:41:50.694579	2021-09-08 16:41:51.729692	Evening
$	2021-09-08 16:41:52.845858	2021-09-08 16:41:53.027439	Evening
ctrl_l	2021-09-08 16:41:52.534355	2021-09-08 16:41:53.133876	Evening
$	2021-09-08 16:41:54.240250	2021-09-08 16:41:54.448245	Evening
ctrl_l	2021-09-08 16:41:54.010773	2021-09-08 16:41:54.541015	Evening
$	2021-09-08 16:41:55.104453	2021-09-08 16:41:55.286082	Evening
ctrl_l	2021-09-08 16:41:54.903296	2021-09-08 16:41:55.339790	Evening
tab	2021-09-08 16:42:14.106168	2021-09-08 16:42:14.268274	Evening
alt_l	2021-09-08 16:42:13.907012	2021-09-08 16:42:14.272173	Evening
alt_l	2021-09-08 16:42:15.284805	2021-09-08 16:42:15.609004	Evening
tab	2021-09-08 16:42:15.467410	2021-09-08 16:42:15.755479	Evening
tab	2021-09-08 16:42:19.301148	2021-09-08 16:42:19.502309	Evening
alt_l	2021-09-08 16:42:19.144910	2021-09-08 16:42:19.503285	Evening
$	2021-09-08 16:43:01.456660	2021-09-08 16:43:01.614844	Evening
ctrl_l	2021-09-08 16:43:01.225221	2021-09-08 16:43:01.646093	Evening
tab	2021-09-08 16:43:02.054272	2021-09-08 16:43:02.260314	Evening
alt_l	2021-09-08 16:43:01.924399	2021-09-08 16:43:02.733917	Evening
$	2021-09-08 16:43:05.071657	2021-09-08 16:43:05.253285	Evening
ctrl_l	2021-09-08 16:43:04.630280	2021-09-08 16:43:05.297227	Evening
enter	2021-09-08 16:43:05.594087	2021-09-08 16:43:05.733735	Evening
tab	2021-09-08 16:43:21.099928	2021-09-08 16:43:21.289403	Evening
tab	2021-09-08 16:43:22.205323	2021-09-08 16:43:22.392813	Evening
alt_l	2021-09-08 16:43:20.620502	2021-09-08 16:43:22.534408	Evening
tab	2021-09-08 16:43:48.686052	2021-09-08 16:43:48.863346	Evening
alt_l	2021-09-08 16:43:48.443879	2021-09-08 16:43:49.735409	Evening
tab	2021-09-08 16:43:51.033129	2021-09-08 16:43:51.211828	Evening
tab	2021-09-08 16:43:51.472554	2021-09-08 16:43:51.637615	Evening
alt_l	2021-09-08 16:43:50.863267	2021-09-08 16:43:51.720585	Evening
tab	2021-09-08 16:44:35.979473	2021-09-08 16:44:36.214809	Evening
alt_l	2021-09-08 16:44:35.691448	2021-09-08 16:44:36.217738	Evening
tab	2021-09-08 16:44:37.028232	2021-09-08 16:44:37.207909	Evening
tab	2021-09-08 16:44:37.645379	2021-09-08 16:44:37.775255	Evening
alt_l	2021-09-08 16:44:36.904218	2021-09-08 16:44:37.830962	Evening
tab	2021-09-08 16:45:21.958949	2021-09-08 16:45:22.158156	Evening
alt_l	2021-09-08 16:45:21.715802	2021-09-08 16:45:23.995930	Evening
$	2021-09-08 16:46:12.195969	2021-09-08 16:46:12.391268	Evening
ctrl_l	2021-09-08 16:46:11.918657	2021-09-08 16:46:12.421540	Evening
tab	2021-09-08 16:46:35.442529	2021-09-08 16:46:35.612439	Evening
alt_l	2021-09-08 16:46:35.281405	2021-09-08 16:46:35.612439	Evening
tab	2021-09-08 16:46:46.265081	2021-09-08 16:46:46.458424	Evening
tab	2021-09-08 16:46:46.878336	2021-09-08 16:46:47.014053	Evening
alt_l	2021-09-08 16:46:46.088331	2021-09-08 16:46:47.122447	Evening
tab	2021-09-08 16:47:11.317188	2021-09-08 16:47:11.451943	Evening
alt_l	2021-09-08 16:47:09.784079	2021-09-08 16:47:14.686109	Evening
$	2021-09-08 16:48:58.767322	2021-09-08 16:48:58.985080	Evening
$	2021-09-08 16:48:59.326856	2021-09-08 16:48:59.491882	Evening
$	2021-09-08 16:48:59.785854	2021-09-08 16:48:59.980133	Evening
$	2021-09-08 16:49:00.225234	2021-09-08 16:49:00.437136	Evening
ctrl_l	2021-09-08 16:48:58.550585	2021-09-08 16:49:00.535762	Evening
$	2021-09-08 16:49:02.910612	2021-09-08 16:49:03.120556	Evening
ctrl_l	2021-09-08 16:49:02.235849	2021-09-08 16:49:03.376400	Evening
